15:13:02.125 773,0.35,0.20,3.20,0.01,-0.02,-0.01
15:13:02.145 774,0.33,0.15,3.20,-0.01,-0.02,-0.02
15:13:02.165 775,0.22,0.15,3.20,0.02,0.02,0.01
15:13:02.185 776,0.26,0.23,3.20,-0.03,0.02,0.05
15:13:02.205 777,0.29,0.14,3.20,-0.03,0.01,0.02
15:13:02.225 778,0.30,0.23,3.20,-0.02,0.02,-0.02
15:13:02.245 779,0.33,0.22,3.20,0.00,-0.00,0.02
15:13:02.265 780,0.31,0.11,3.20,-0.01,0.02,-0.01
15:13:02.285 781,0.23,0.17,3.20,0.01,0.00,0.03
15:13:02.305 782,0.32,0.26,3.20,0.02,0.00,0.02
15:13:02.325 783,0.33,0.15,3.20,0.01,-0.01,-0.06
15:13:02.345 784,0.33,0.18,3.20,0.03,0.01,-0.02
15:13:02.365 785,0.35,0.22,3.20,0.01,-0.01,0.02
15:13:02.385 786,0.34,0.24,3.20,-0.02,0.02,0.00
15:13:02.405 787,0.32,0.19,3.20,0.03,-0.02,-0.02
15:13:02.425 788,0.30,0.17,3.20,-0.01,-0.02,-0.01
15:13:02.445 789,0.22,0.27,3.20,0.02,0.01,-0.04
15:13:02.465 790,0.32,0.29,3.20,0.03,-0.00,-0.00
15:13:02.485 791,0.31,0.25,3.20,0.01,-0.01,0.04
15:13:02.505 792,0.31,0.20,3.20,-0.03,0.02,0.02
15:13:02.525 793,0.24,0.16,3.20,-0.02,-0.01,0.04
15:13:02.545 794,0.25,0.16,3.20,0.03,-0.00,0.02
15:13:02.565 795,0.35,0.23,3.20,-0.00,0.03,0.02
15:13:02.585 796,0.30,0.22,3.20,0.00,0.03,0.04
15:13:02.605 797,0.33,0.27,3.20,0.02,0.03,0.01
15:13:02.625 798,0.30,0.23,3.20,0.01,-0.01,-0.00
15:13:02.645 799,0.30,0.12,3.20,0.01,0.02,0.02
15:13:02.665 800,0.35,0.25,-0.87,-0.00,-0.02,0.03
15:13:02.685 801,0.27,0.15,-0.88,-0.01,-0.02,-0.01
15:13:02.705 802,0.30,0.18,-0.86,0.02,-0.05,-0.01
15:13:02.725 803,0.28,0.21,-0.79,0.01,0.03,0.00
15:13:02.745 804,0.28,0.30,-0.84,-0.01,-0.02,0.02
15:13:02.765 805,0.28,0.36,-0.77,0.02,-0.00,0.02
15:13:02.785 806,0.31,0.23,-0.80,-0.00,-0.02,-0.03
15:13:02.805 807,0.28,0.19,-0.90,-0.02,0.01,0.04
15:13:02.825 808,0.36,0.23,-0.77,-0.02,-0.01,-0.01
15:13:02.845 809,0.26,0.24,-0.76,-0.02,-0.03,-0.01
15:13:02.865 810,0.29,0.18,-0.85,-0.01,0.01,-0.02
15:13:02.885 811,0.28,0.29,-0.78,0.02,-0.03,0.05
15:13:02.905 812,0.37,0.21,-0.84,-0.02,-0.02,0.00
15:13:02.925 813,0.31,0.22,-0.80,0.00,-0.04,-0.02
15:13:02.945 814,0.35,0.23,-0.86,-0.01,-0.03,0.02
15:13:02.965 815,0.23,0.22,-0.89,-0.01,0.00,0.02
15:13:02.985 816,0.31,0.24,-0.82,-0.03,-0.04,-0.00
15:13:03.005 817,0.34,0.17,-0.81,-0.00,-0.03,0.02
15:13:03.025 818,0.30,0.17,-0.82,-0.00,-0.00,-0.02
15:13:03.045 819,0.35,0.14,-0.86,0.01,-0.01,-0.01
15:13:03.065 820,0.27,0.22,-0.82,0.00,0.04,-0.04
15:13:03.085 821,0.37,0.24,-0.79,-0.02,0.04,-0.03
15:13:03.105 822,0.41,0.22,-0.80,0.02,-0.02,0.04
15:13:03.125 823,0.28,0.28,-0.79,0.00,0.01,0.03
15:13:03.145 824,0.28,0.20,-0.83,0.00,0.01,0.00
15:13:03.165 825,0.37,0.23,-0.74,-0.00,-0.01,0.03
15:13:03.185 826,0.38,0.15,-0.86,-0.01,-0.03,-0.00
15:13:03.205 827,0.27,0.18,-0.78,0.00,-0.00,-0.00
15:13:03.225 828,0.28,0.23,-0.74,0.01,-0.00,0.00
15:13:03.245 829,0.29,0.24,-0.78,-0.03,-0.01,-0.00
15:13:03.265 830,0.23,0.19,-0.81,-0.01,0.01,-0.00
15:13:03.285 831,0.25,0.20,-0.83,-0.01,-0.02,0.02
15:13:03.305 832,0.25,0.12,-0.75,0.01,-0.02,0.00
15:13:03.325 833,0.26,0.18,-0.87,0.02,0.00,0.01
15:13:03.345 834,0.30,0.24,-0.85,-0.02,0.01,0.02
15:13:03.365 835,0.31,0.23,-0.82,-0.01,-0.02,0.01
15:13:03.385 836,0.38,0.23,-0.74,-0.01,0.02,-0.02
15:13:03.405 837,0.25,0.20,-0.78,-0.02,-0.04,-0.03
15:13:03.425 838,0.35,0.20,-0.85,-0.01,-0.01,0.00
15:13:03.445 839,0.29,0.17,-0.82,0.02,-0.01,-0.00
15:13:03.465 840,0.30,0.23,-0.83,-0.02,-0.01,0.00
15:13:03.485 841,0.33,0.22,-0.84,0.01,-0.01,-0.00
15:13:03.505 842,0.24,0.22,-0.75,-0.03,0.04,0.05
15:13:03.525 843,0.32,0.17,-0.87,-0.01,-0.02,-0.03
15:13:03.545 844,0.31,0.09,-0.72,-0.01,0.05,-0.04
15:13:03.565 845,0.32,0.25,-0.76,0.03,0.01,0.01
15:13:03.585 846,0.31,0.18,-0.75,-0.01,0.00,-0.01
15:13:03.605 847,0.42,0.16,-0.82,-0.04,0.01,0.01
15:13:03.625 848,0.27,0.23,-0.81,-0.04,0.05,0.01
15:13:03.645 849,0.27,0.18,-0.87,0.00,-0.02,0.03
15:13:03.665 850,0.27,0.25,-0.83,0.01,-0.02,-0.03
15:13:03.685 851,0.27,0.23,-0.78,0.01,-0.02,-0.01
15:13:03.705 852,0.27,0.23,-0.74,0.00,0.00,0.01
15:13:03.725 853,0.36,0.13,-0.86,0.02,-0.03,0.02
15:13:03.745 854,0.37,0.26,-0.82,-0.01,0.00,0.04
15:13:03.765 855,0.27,0.21,-0.81,0.02,0.03,0.02
15:13:03.785 856,0.26,0.18,-0.87,-0.03,0.00,-0.00
15:13:03.805 857,0.32,0.21,-0.77,-0.02,-0.01,-0.02
15:13:03.825 858,0.27,0.11,-0.84,-0.04,-0.01,-0.01
15:13:03.845 859,0.33,0.22,-0.81,-0.01,0.02,-0.01
15:13:03.865 860,0.31,0.15,-0.82,-0.00,-0.02,0.01
15:13:03.885 861,0.22,0.13,-0.84,0.00,0.04,0.01
15:13:03.905 862,0.38,0.12,-0.80,0.00,0.04,-0.03
15:13:03.925 863,0.39,0.26,-0.81,-0.02,0.01,-0.01
15:13:03.945 864,0.27,0.17,-0.82,-0.00,-0.00,0.02
15:13:03.965 865,0.28,0.28,-0.84,-0.03,0.02,0.01
15:13:03.985 866,0.31,0.17,-0.78,0.03,0.02,0.01
15:13:04.005 867,0.32,0.11,-0.72,-0.01,-0.02,0.01
15:13:04.025 868,0.33,0.14,-0.79,-0.01,-0.01,0.03
15:13:04.045 869,0.40,0.26,-0.75,0.03,-0.03,0.00
15:13:04.065 870,0.29,0.19,-0.87,-0.02,0.01,-0.01
15:13:04.085 871,0.26,0.17,-0.79,-0.02,0.01,-0.02
15:13:04.105 872,0.23,0.21,-0.85,-0.02,-0.03,0.00
15:13:04.125 873,0.26,0.23,-0.87,-0.00,-0.01,-0.05
15:13:04.145 874,0.30,0.26,-0.84,0.01,-0.03,-0.00
15:13:04.165 875,0.39,0.27,-0.74,0.01,-0.02,-0.00
15:13:04.185 876,0.27,0.18,-0.75,0.05,0.01,-0.03
15:13:04.205 877,0.31,0.13,-0.79,-0.04,-0.01,-0.02
15:13:04.225 878,0.30,0.18,-0.88,0.01,-0.01,0.02
15:13:04.245 879,0.36,0.21,-0.81,-0.01,-0.03,0.00
15:13:04.265 880,0.43,0.15,-0.78,-0.01,0.00,0.00
15:13:04.285 881,0.27,0.15,-0.79,-0.01,-0.00,0.01
15:13:04.305 882,0.28,0.22,-0.89,-0.02,-0.01,0.00
15:13:04.325 883,0.35,0.20,-0.84,0.03,-0.00,0.02
15:13:04.345 884,0.33,0.20,-0.80,0.02,0.00,0.00
15:13:04.365 885,0.39,0.16,-0.77,0.00,-0.02,-0.03
15:13:04.385 886,0.33,0.19,-0.91,0.03,-0.03,0.03
15:13:04.405 887,0.28,0.15,-0.81,-0.03,0.04,0.01
15:13:04.425 888,0.33,0.24,-0.79,-0.03,-0.01,-0.01
15:13:04.445 889,0.36,0.25,-0.76,-0.04,-0.00,-0.03
15:13:04.465 890,0.34,0.11,-0.77,-0.01,0.02,0.01
15:13:04.485 891,0.33,0.15,-0.77,0.00,0.07,-0.00
15:13:04.505 892,0.35,0.13,-0.84,0.00,-0.02,0.03
15:13:04.525 893,0.36,0.17,-0.90,0.00,0.01,-0.01
15:13:04.545 894,0.37,0.20,-0.82,-0.03,-0.01,-0.02
15:13:04.565 895,0.33,0.13,-0.75,0.02,-0.01,0.02
15:13:04.585 896,0.29,0.15,-0.73,0.00,-0.01,0.02
15:13:04.605 897,0.31,0.15,-0.76,0.01,-0.02,0.00
15:13:04.625 898,0.36,0.21,-0.78,-0.04,-0.00,0.01
15:13:04.645 899,0.26,0.20,-0.78,0.01,-0.03,-0.00
15:13:04.665 900,0.32,-3.50,-0.83,-0.02,0.02,0.00
15:13:04.685 901,0.28,0.21,-0.81,-0.01,0.00,0.02
15:13:04.705 902,0.30,0.17,-0.72,0.01,0.01,0.01
15:13:04.725 903,0.36,0.19,-0.85,0.00,-0.01,-0.00
15:13:04.745 904,0.31,0.28,-0.72,-0.02,-0.01,0.03
15:13:04.765 905,0.30,0.27,-0.82,0.00,0.01,-0.05
15:13:04.785 906,0.23,0.14,-0.73,-0.03,-0.02,0.04
15:13:04.805 907,0.34,0.24,-0.87,0.02,-0.01,-0.03
15:13:04.825 908,0.33,0.24,-0.77,-0.00,-0.02,-0.01
15:13:04.845 909,0.41,0.14,-0.84,0.02,-0.02,-0.00
15:13:04.865 910,0.28,0.24,-0.87,-0.01,-0.04,-0.00
15:13:04.885 911,0.31,0.28,-0.79,-0.01,0.03,0.02
15:13:04.905 912,0.31,0.14,-0.75,-0.02,-0.01,-0.02
15:13:04.925 913,0.38,0.15,-0.84,0.02,0.02,0.01
15:13:04.945 914,0.30,0.25,-0.87,-0.01,0.02,-0.01
15:13:04.965 915,0.31,0.21,-0.80,0.01,-0.03,0.01
15:13:04.985 916,0.33,0.23,-0.80,-0.01,-0.02,-0.00
15:13:05.005 917,0.31,0.22,-0.77,-0.04,0.05,0.00
15:13:05.025 918,0.28,0.22,-0.75,-0.01,0.04,-0.01
15:13:05.045 919,0.31,0.13,-0.80,-0.02,-0.00,-0.01
15:13:05.065 920,0.35,0.25,-0.71,0.00,0.01,0.01
15:13:05.085 921,0.25,0.26,-0.79,-0.02,-0.01,0.02
15:13:05.105 922,0.31,0.19,-0.82,0.02,0.01,-0.01
15:13:05.125 923,0.26,0.20,-0.88,-0.00,-0.01,-0.02
15:13:05.145 924,0.36,0.12,-0.81,-0.00,-0.04,0.01
15:13:05.165 925,0.22,0.23,-0.82,0.01,-0.03,-0.00
15:13:05.185 926,0.27,0.23,-0.75,0.02,0.00,0.02
15:13:05.205 927,0.32,0.20,-0.78,-0.00,-0.02,-0.02
15:13:05.225 928,0.38,0.26,-0.86,-0.02,-0.00,-0.04
15:13:05.245 929,0.30,0.18,-0.79,-0.04,-0.02,-0.01
15:13:05.265 930,0.27,0.23,-0.77,-0.01,-0.02,-0.02
15:13:05.285 931,0.39,0.15,-0.72,-0.01,0.02,-0.00
15:13:05.305 932,0.23,0.20,-0.76,0.00,0.00,-0.01
15:13:05.325 933,0.19,0.19,-0.76,-0.01,-0.00,0.01
15:13:05.345 934,0.32,0.21,-0.80,0.01,0.02,-0.01
15:13:05.365 935,0.27,0.18,-0.78,-0.01,0.01,0.00
15:13:05.385 936,0.25,0.19,-0.74,-0.00,0.03,0.00
15:13:05.405 937,0.34,0.24,-0.87,0.02,-0.01,0.00
15:13:05.425 938,0.31,0.18,-0.82,0.01,-0.01,-0.00
15:13:05.445 939,0.27,0.12,-0.84,-0.00,-0.03,0.01
15:13:05.465 940,0.24,0.29,-0.78,-0.01,-0.01,-0.02
15:13:05.485 941,0.34,0.27,-0.74,-0.01,0.02,0.03
15:13:05.505 942,0.33,0.14,-0.83,-0.02,0.03,-0.00
15:13:05.525 943,0.30,0.23,-0.92,-0.01,0.02,-0.03
15:13:05.545 944,0.39,0.17,-0.82,0.02,-0.04,0.00
15:13:05.565 945,0.25,0.21,-0.75,-0.00,0.02,-0.02
15:13:05.585 946,0.22,0.21,-0.77,-0.03,-0.04,0.01
15:13:05.605 947,0.27,0.19,-0.78,0.04,0.02,0.04
15:13:05.625 948,0.30,0.16,-0.81,0.01,-0.01,-0.02
15:13:05.645 949,0.31,0.17,-0.86,-0.03,0.01,0.01
15:13:05.665 950,0.29,0.15,-0.77,-0.01,-0.03,-0.04
15:13:05.685 951,0.32,0.16,-0.84,0.00,0.02,0.01
15:13:05.705 952,0.24,0.20,-0.69,0.03,-0.03,-0.02
15:13:05.725 953,0.37,0.16,-0.77,-0.02,-0.01,-0.01
15:13:05.745 954,0.30,0.23,-0.83,0.02,-0.02,-0.02
15:13:05.765 955,0.36,0.27,-0.83,0.03,-0.04,0.01
15:13:05.785 956,0.32,0.17,-0.80,-0.01,0.00,0.02
15:13:05.805 957,0.32,0.21,-0.81,-0.01,0.04,0.00
15:13:05.825 958,0.33,0.22,-0.74,-0.02,0.05,-0.02
15:13:05.845 959,0.32,0.22,-0.79,-0.00,0.00,0.03
15:13:05.865 960,0.33,0.20,-0.84,-0.00,0.02,-0.02
15:13:05.885 961,0.37,0.24,-0.71,0.01,0.00,-0.04
15:13:05.905 962,0.31,0.22,-0.80,0.02,0.01,0.01
15:13:05.925 963,0.34,0.14,-0.76,-0.01,-0.01,-0.02
15:13:05.945 964,0.30,0.24,-0.83,-0.04,0.00,0.02
15:13:05.965 965,0.37,0.24,-0.78,-0.00,0.01,-0.01
15:13:05.985 966,0.27,0.16,-0.78,0.01,-0.01,0.01
15:13:06.005 967,0.39,0.20,-0.89,0.00,-0.00,0.03
15:13:06.025 968,0.30,0.23,-0.70,-0.01,-0.00,-0.02
15:13:06.045 969,0.23,0.19,-0.74,0.00,0.02,-0.01
15:13:06.065 970,0.31,0.25,-0.82,0.03,-0.02,-0.00
15:13:06.085 971,0.27,0.32,-0.86,0.01,-0.00,0.03
15:13:06.105 972,0.34,0.16,-0.78,-0.01,0.04,-0.01
15:13:06.125 973,0.27,0.13,-0.80,-0.01,0.02,-0.01
15:13:06.145 974,0.28,0.22,-0.78,-0.00,0.03,0.01
15:13:06.165 975,0.21,0.24,-0.79,0.03,0.00,-0.01
15:13:06.185 976,0.28,0.19,-0.77,-0.00,0.01,0.00
15:13:06.205 977,0.18,0.27,-0.73,-0.00,0.02,-0.03
15:13:06.225 978,0.22,0.13,-0.77,-0.01,0.03,0.04
15:13:06.245 979,0.34,0.23,-0.85,0.02,-0.04,-0.03
15:13:06.265 980,0.34,0.17,-0.73,0.04,-0.03,-0.01
15:13:06.285 981,0.32,0.29,-0.72,0.01,0.03,-0.00
15:13:06.305 982,0.25,0.30,-0.64,0.00,-0.01,0.04
15:13:06.325 983,0.30,0.16,-0.86,0.00,-0.01,-0.03
15:13:06.345 984,0.30,0.17,-0.79,-0.05,-0.03,0.04
15:13:06.365 985,0.24,0.24,-0.90,0.01,-0.01,0.02
15:13:06.385 986,0.38,0.18,-0.77,0.00,-0.03,0.01
15:13:06.405 987,0.34,0.20,-0.83,0.01,0.04,-0.02
15:13:06.425 988,0.29,0.20,-0.70,-0.01,-0.00,0.01
15:13:06.445 989,0.30,0.10,-0.84,-0.01,-0.00,-0.01
15:13:06.465 990,0.31,0.20,-0.88,-0.01,0.01,0.03
15:13:06.485 991,0.20,0.17,-0.82,0.02,0.02,-0.02
15:13:06.505 992,0.29,0.18,-0.90,-0.01,0.02,-0.00
15:13:06.525 993,0.27,0.27,-0.76,0.04,0.02,-0.01
15:13:06.545 994,0.25,0.14,-0.90,0.01,-0.01,-0.02
15:13:06.565 995,0.29,0.24,-0.80,-0.03,-0.01,0.01
15:13:06.585 996,0.39,0.19,-0.90,-0.00,0.02,0.01
15:13:06.605 997,0.33,0.19,-0.82,-0.01,-0.01,0.02
15:13:06.625 998,0.27,0.24,-0.72,-0.04,-0.00,-0.04
15:13:06.645 999,0.33,0.22,-0.78,0.03,0.01,0.02
15:13:06.665 1000,0.37,0.23,-0.84,0.01,0.02,0.05
15:13:06.685 1001,0.35,0.25,-0.80,0.01,-0.04,-0.01
15:13:06.705 1002,0.30,0.18,-0.80,0.00,0.01,0.04
15:13:06.725 1003,0.27,0.17,-0.78,-0.03,-0.00,-0.01
15:13:06.745 1004,0.33,0.15,-0.87,-0.01,0.01,-0.03
15:13:06.765 1005,0.32,0.16,-0.77,0.02,0.02,-0.01
15:13:06.785 1006,0.34,0.35,-0.94,-0.02,0.03,0.02
15:13:06.805 1007,0.33,0.26,-0.83,-0.05,0.03,-0.02
15:13:06.825 1008,0.35,0.13,-0.82,-0.00,0.03,-0.01
15:13:06.845 1009,0.27,0.13,-0.77,-0.00,0.03,0.01
15:13:06.865 1010,0.37,0.22,-0.80,0.00,0.01,0.00
15:13:06.885 1011,0.31,0.23,-0.87,0.01,0.00,0.01
15:13:06.905 1012,0.40,0.23,-0.85,0.01,0.02,0.00
15:13:06.925 1013,0.27,0.19,-0.79,0.01,0.01,0.01
15:13:06.945 1014,0.39,0.19,-0.80,0.02,-0.01,-0.01
15:13:06.965 1015,0.31,0.22,-0.83,-0.03,0.01,0.00
15:13:06.985 1016,0.27,0.20,-0.82,0.01,-0.00,-0.02
15:13:07.005 1017,0.28,0.09,-0.77,0.01,-0.02,0.03
15:13:07.025 1018,0.28,0.19,-0.83,-0.02,0.03,-0.01
15:13:07.045 1019,0.32,0.16,-0.80,-0.03,0.00,0.02
15:13:07.065 1020,0.33,0.21,-0.69,-0.01,0.04,-0.00
15:13:07.085 1021,0.27,0.35,-0.87,-0.01,-0.03,0.00
15:13:07.105 1022,0.30,0.22,-0.89,0.02,-0.01,-0.01
15:13:07.125 1023,0.41,0.18,-0.76,-0.01,0.00,-0.02
15:13:07.145 1024,0.39,0.25,-0.83,-0.02,0.02,-0.03
15:13:07.165 1025,0.32,0.22,-0.82,-0.01,0.01,-0.02
15:13:07.185 1026,0.30,0.22,-0.84,0.02,0.01,-0.01
15:13:07.205 1027,0.31,0.23,-0.81,0.00,-0.02,0.00
15:13:07.225 1028,0.33,0.30,-0.72,-0.00,-0.02,0.02
15:13:07.245 1029,0.25,0.14,-0.76,-0.00,0.01,-0.01
15:13:07.265 1030,0.29,0.22,-0.76,0.03,-0.03,-0.02
15:13:07.285 1031,0.22,0.15,-0.87,-0.01,-0.01,-0.03
15:13:07.305 1032,0.32,0.23,-0.86,0.03,0.01,0.01
15:13:07.325 1033,0.33,0.15,-0.94,0.00,-0.02,0.03
15:13:07.345 1034,0.28,0.18,-0.84,-0.00,0.03,0.03
15:13:07.365 1035,0.38,0.19,-0.75,0.05,0.02,0.01
15:13:07.385 1036,0.24,0.25,-0.77,-0.02,-0.03,0.01
15:13:07.405 1037,0.23,0.25,-0.81,-0.01,-0.02,0.03
15:13:07.425 1038,0.31,0.14,-0.80,-0.02,-0.05,0.01
15:13:07.445 1039,0.35,0.20,-0.83,0.02,-0.02,0.01
15:13:07.465 1040,0.38,0.16,-0.79,0.03,0.02,-0.01
15:13:07.485 1041,0.28,0.14,-0.76,0.03,-0.01,-0.03
15:13:07.505 1042,0.35,0.19,-0.88,0.02,0.01,-0.01
15:13:07.525 1043,0.30,0.18,-0.79,-0.00,-0.03,-0.00
15:13:07.545 1044,0.29,0.32,-0.75,-0.01,0.02,0.00
15:13:07.565 1045,0.34,0.22,-0.82,-0.03,-0.01,0.04
15:13:07.585 1046,0.33,0.13,-0.76,0.04,0.00,0.00
15:13:07.605 1047,0.22,0.17,-0.66,0.01,-0.00,0.02
15:13:07.625 1048,0.37,0.25,-0.81,-0.01,-0.03,-0.01
15:13:07.645 1049,0.37,0.30,-0.78,0.03,-0.02,-0.01
15:13:07.665 1050,0.27,0.12,-0.84,-0.02,0.02,-0.03
15:13:07.685 1051,0.32,0.11,-0.79,0.01,0.01,-0.01
15:13:07.705 1052,0.32,0.29,-0.78,-0.00,0.02,0.01
15:13:07.725 1053,0.31,0.22,-0.79,0.01,0.01,0.00
15:13:07.745 1054,0.27,0.16,-0.85,-0.00,0.00,0.02
15:13:07.765 1055,0.27,0.23,-0.79,-0.03,-0.03,0.00
15:13:07.785 1056,0.30,0.07,-0.73,0.00,-0.01,-0.01
15:13:07.805 1057,0.36,0.20,-0.78,0.02,-0.00,0.04
15:13:07.825 1058,0.33,0.22,-0.75,-0.00,0.04,-0.00
15:13:07.845 1059,0.28,0.25,-0.81,0.02,0.01,0.02
15:13:07.865 1060,0.34,0.15,-0.76,-0.02,0.03,-0.01
15:13:07.885 1061,0.16,0.20,-0.79,-0.00,0.01,0.01
15:13:07.905 1062,0.36,0.15,-0.85,-0.01,-0.01,0.02
15:13:07.925 1063,0.21,0.21,-0.78,0.01,0.00,0.00
15:13:07.945 1064,0.28,0.16,-0.85,0.00,0.00,-0.05
15:13:07.965 1065,0.24,0.18,-0.83,0.01,-0.02,0.00
15:13:07.985 1066,0.24,0.15,-0.79,0.02,-0.01,0.02
15:13:08.005 1067,0.36,0.23,-0.79,0.01,-0.00,0.01
15:13:08.025 1068,0.28,0.24,-0.86,0.01,0.03,0.01
15:13:08.045 1069,0.32,0.19,-0.75,-0.02,-0.04,-0.03
15:13:08.065 1070,0.30,0.20,-0.77,-0.00,0.02,-0.01
15:13:08.085 1071,0.32,0.13,-0.84,-0.01,-0.02,0.01
15:13:08.105 1072,0.30,0.19,-0.88,-0.01,-0.03,0.01
15:13:08.125 1073,0.24,0.20,-0.81,-0.01,0.02,0.02
15:13:08.145 1074,0.35,0.33,-0.82,-0.02,0.01,-0.00
15:13:08.165 1075,0.28,0.14,-0.79,-0.04,0.03,0.01
15:13:08.185 1076,0.22,0.27,-0.82,-0.01,0.02,0.00
15:13:08.205 1077,0.28,0.25,-0.90,0.00,0.04,-0.02
15:13:08.225 1078,0.38,0.21,-0.82,-0.03,0.01,-0.05
15:13:08.245 1079,0.34,0.29,-0.82,0.00,-0.00,0.01
15:13:08.265 1080,0.28,0.22,-0.77,0.04,0.01,0.00
15:13:08.285 1081,0.28,0.22,-0.83,0.02,0.02,-0.01
15:13:08.305 1082,0.28,0.20,-0.72,0.03,-0.02,-0.03
15:13:08.325 1083,0.40,0.26,-0.90,0.01,-0.01,0.01
15:13:08.345 1084,0.32,0.25,-0.73,0.02,-0.01,-0.01
15:13:08.365 1085,0.32,0.17,-0.81,-0.01,-0.04,0.01
15:13:08.385 1086,0.35,0.13,-0.76,-0.01,0.00,0.04
15:13:08.405 1087,0.31,0.19,-0.80,-0.05,-0.04,-0.04
15:13:08.425 1088,0.29,0.16,-0.74,0.02,0.00,-0.01
15:13:08.445 1089,0.29,0.20,-0.82,0.03,0.02,-0.00
15:13:08.465 1090,0.30,0.26,-0.85,-0.01,-0.01,0.03
15:13:08.485 1091,0.30,0.18,-0.73,-0.01,0.03,-0.03
15:13:08.505 1092,0.34,0.20,-0.81,-0.02,-0.03,0.04
15:13:08.525 1093,0.30,0.20,-0.79,0.01,0.02,0.00
15:13:08.545 1094,0.34,0.24,-0.74,0.02,0.01,-0.00
15:13:08.565 1095,0.30,0.09,-0.85,-0.03,-0.03,-0.00
15:13:08.585 1096,0.30,0.17,-0.77,0.01,0.05,-0.01
15:13:08.605 1097,0.20,0.21,-0.83,-0.01,-0.00,0.02
15:13:08.625 1098,0.35,0.26,-0.81,0.00,-0.02,-0.02
15:13:08.645 1099,0.32,0.18,-0.80,0.01,-0.03,0.01
15:13:08.665 1100,0.35,0.11,-0.88,-0.00,-0.00,-0.01
15:13:08.685 1101,0.16,0.23,-0.84,-0.00,-0.00,-0.02
15:13:08.705 1102,0.40,0.17,-0.73,-0.00,0.00,0.05
15:13:08.725 1103,0.29,0.14,-0.76,0.02,-0.01,0.01
15:13:08.745 1104,0.36,0.17,-0.80,0.01,0.01,0.01
15:13:08.765 1105,0.25,0.19,-0.79,0.00,-0.01,0.02
15:13:08.785 1106,0.33,0.17,-0.81,-0.03,-0.04,-0.03
15:13:08.805 1107,0.25,0.09,-0.73,-0.01,-0.00,0.04
15:13:08.825 1108,0.27,0.24,-0.81,0.02,-0.05,-0.05
15:13:08.845 1109,0.40,0.26,-0.79,0.00,0.01,-0.02
15:13:08.865 1110,0.29,0.23,-0.74,0.01,-0.02,-0.01
15:13:08.885 1111,0.31,0.14,-0.84,0.04,0.00,0.01
15:13:08.905 1112,0.34,0.19,-0.72,0.02,0.03,0.00
15:13:08.925 1113,0.32,0.20,-0.88,0.00,-0.02,-0.00
15:13:08.945 1114,0.31,0.23,-0.72,-0.01,0.02,-0.00
15:13:08.965 1115,0.32,0.23,-0.82,-0.05,-0.01,-0.02
15:13:08.985 1116,0.42,0.16,-0.81,-0.00,0.04,-0.03
15:13:09.005 1117,0.30,0.20,-0.89,-0.01,-0.01,0.01
15:13:09.025 1118,0.31,0.22,-0.82,0.01,-0.02,0.01
15:13:09.045 1119,0.35,0.27,-0.85,-0.00,0.01,0.03
15:13:09.065 1120,0.36,0.24,-0.83,-0.01,-0.01,-0.02
15:13:09.085 1121,0.36,0.24,-0.81,-0.04,-0.02,0.01
15:13:09.105 1122,0.33,0.20,-0.75,-0.02,-0.01,-0.01
15:13:09.125 1123,0.24,0.27,-0.79,0.01,-0.00,0.02
15:13:09.145 1124,0.38,0.22,-0.78,0.03,0.03,0.02
15:13:09.165 1125,0.24,0.16,-0.85,-0.00,-0.04,0.00
15:13:09.185 1126,0.32,0.27,-0.84,0.01,0.00,-0.01
15:13:09.205 1127,0.26,0.23,-0.71,0.02,0.01,0.02
15:13:09.225 1128,0.30,0.18,-0.84,-0.02,0.00,0.01
15:13:09.245 1129,0.32,0.18,-0.72,0.01,0.03,-0.01
15:13:09.265 1130,0.32,0.21,-0.81,-0.01,-0.00,-0.03
15:13:09.285 1131,0.32,0.22,-0.80,0.02,-0.00,-0.01
15:13:09.305 1132,0.38,0.21,-0.75,0.00,0.01,0.03
15:13:09.325 1133,0.32,0.22,-0.74,0.01,0.00,0.02
15:13:09.345 1134,0.29,0.28,-0.81,-0.02,-0.01,-0.02
15:13:09.365 1135,0.35,0.25,-0.82,0.01,0.01,-0.02
15:13:09.385 1136,0.36,0.21,-0.80,0.04,-0.01,0.03
15:13:09.405 1137,0.24,0.25,-0.78,-0.02,-0.01,-0.02
15:13:09.425 1138,0.33,0.15,-0.76,-0.01,-0.01,0.01
15:13:09.445 1139,0.34,0.22,-0.80,0.00,0.03,-0.01
15:13:09.465 1140,0.29,0.29,-0.77,0.02,-0.06,0.03
15:13:09.485 1141,0.37,0.19,-0.72,-0.01,0.01,-0.02
15:13:09.505 1142,0.29,0.16,-0.78,-0.06,0.00,0.02
15:13:09.525 1143,0.31,0.17,-0.78,0.03,-0.03,0.00
15:13:09.545 1144,0.29,0.15,-0.88,0.02,0.01,0.01
15:13:09.565 1145,0.30,0.16,-0.93,-0.03,0.01,-0.04
15:13:09.585 1146,0.25,0.18,-0.78,-0.01,0.01,-0.04
15:13:09.605 1147,0.23,0.13,-0.80,0.03,-0.05,-0.00
15:13:09.625 1148,0.38,0.20,-0.83,0.03,0.03,0.00
15:13:09.645 1149,0.26,0.25,-0.79,0.02,-0.01,-0.02
15:13:09.665 1150,0.25,0.15,-0.80,-0.00,0.01,-0.02
15:13:09.685 1151,0.19,0.28,-0.74,0.00,0.01,0.01
